,Unnamed: 0.1,Unnamed: 0,songs,artist,title,lyrics,enumerated_list,lyrics_not_found,sentiment,neg,neu,pos,compound
153,241,41,Beautiful Mistakes,"Maroon 5, Megan Thee Stallion",Top Songs of 2021: Canada,"['mistak', 'beauti', 'bittersweet', 'your', 'broken', 'home', 'take', 'shot', 'memori', 'black', 'empti', 'street', 'fill', 'day', 'way', 'walk', 'fill', 'night', 'broken', 'dream', 'make', 'lie', 'insid', 'head', 'one', 'day', 'youll', 'come', 'back', 'im', 'holdin', 'holdin', 'im', 'depress', 'your', 'gone', 'holdin', 'holdin', 'beauti', 'mistak', 'make', 'insid', 'head', 'she', 'nake', 'bed', 'lie', 'awak', 'makin', 'beauti', 'mistak', 'wouldnt', 'take', 'm', 'back', 'im', 'love', 'past', 'li', 'awak', 'makin', 'beauti', 'mistak', 'might', 'also', 'nahnahnah', 'head', 'nahnahnah', 'bed', 'nahnahnah', 'eh', 'makin', 'beauti', 'mistak', 'piti', 'cant', 'believ', 'everi', 'day', 'get', 'wors', 'take', 'break', 'cut', 'keep', 'lookin', 'soft', 'fill', 'night', 'way', 'still', 'wake', 'broken', 'dream', 'make', 'lie', 'insid', 'head', 'feel', 'theyr', 'realiti', 'im', 'holdin', 'holdin', 'im', 'depress', 'your', 'gone', 'holdin', 'holdin', 'beauti', 'mistak', 'make', 'insid', 'head', 'she', 'nake', 'bed', 'lie', 'awak', 'makin', 'beauti', 'mistak', 'wouldnt', 'take', 'em', 'back', 'im', 'love', 'past', 'lie', 'awak', 'makin', 'beauti', 'mistak', 'nahnahnah', 'head', 'nahnahnah', 'bed', 'nahnahnah', 'eh', 'makin', 'beauti', 'mistak', 'wrong', 'caus', 'let', 'let', 'usual', 'situat', 'benefici', 'doin', 'someth', 'differ', 'got', 'lookin', 'stupid', 'damn', 'way', 'im', 'comin', 'back', 'dream', 'lucid', 'hmm', 'prove', 'made', 'promis', 'keep', 'keep', 'wan', 'na', 'lie', 'get', 'mad', 'dont', 'believ', 'boy', 'bye', 'realli', 'doin', 'fine', 'without', 'ya', 'lookin', 'fine', 'sippin', 'wine', 'dancin', 'club', 'couch', 'ah', 'babi', 'wan', 'na', 'lose', 'dont', 'need', 'dont', 'need', 'dont', 'block', 'still', 'tri', 'reach', 'still', 'tri', 'reach', 'figur', 'call', 'tv', 'huh', 'runnin', 'outta', 'chanc', 'time', 'mean', 'ah', 'bet', 'miss', 'love', 'bed', 'bed', 'your', 'stressin', 'pull', 'hair', 'hair', 'smell', 'pillow', 'wishin', 'slidin', 'shower', 'wall', 'lookin', 'sad', 'sad', 'know', 'hard', 'let', 'go', 'im', 'best', 'im', 'best', 'best', 'ever', 'best', 'gon', 'get', 'gon', 'get', 'break', 'dont', 'wan', 'na', 'friend', 'friend', 'your', 'toxic', 'beauti', 'mistak', 'make', 'insid', 'head', 'she', 'nake', 'bed', 'lie', 'awak', 'makin', 'beauti', 'mistak', 'wouldnt', 'take', 'em', 'back', 'im', 'love', 'past', 'lie', 'awak', 'makin', 'beauti', 'mistak', 'nahnahnah', 'head', 'nahnahnah', 'bed', 'nahnahnah', 'oh', 'makin', 'beauti', 'mistak', 'nahnahnah', 'head', 'nahnahnah', 'bed', 'nahnahnah', 'eh', 'makin', 'beauti', 'mistak', 'nahnahnah', 'nahnahnah', 'ooh', 'nahnahnah25emb']",[],False,"{'neg': 0.138, 'neu': 0.739, 'pos': 0.123, 'compound': -0.3174}",0.138,0.739,0.123,-0.3174
154,242,42,More Than My Hometown,Morgan Wallen,Top Songs of 2021: Canada,"['hometown', 'girl', 'mama', 'best', 'friend', 'whole', 'town', 'root', 'us', 'home', 'team', 'settl', 'plant', 'root', 'real', 'deep', 'let', 'em', 'grow', 'cant', 'stop', 'real', 'world', 'spinnin', 'us', 'bright', 'light', 'call', 'dont', 'blame', 'pickin', 'big', 'dream', 'bag', 'pack', 'readi', 'go', 'need', 'know', 'love', 'california', 'sunset', 'beer', 'aint', 'twentyon', 'yet', 'sunday', 'morn', 'lord', 'turnin', 'poor', 'lost', 'soul', 'round', 'hallelujah', 'bound', 'love', 'feel', 'bass', 'hit', 'hook', 'guy', 'get', 'girl', 'end', 'book', 'babi', 'might', 'last', 'time', 'get', 'lay', 'caus', 'cant', 'love', 'hometown', 'aint', 'runaway', 'kind', 'cant', 'chang', 'heart', 'stuck', 'street', 'train', 'track', 'citi', 'sky', 'aint', 'black', 'aint', 'map', 'dot', 'shame', 'man', 'think', 'might', 'also', 'love', 'california', 'sunset', 'beer', 'aint', 'twentyon', 'yet', 'sunday', 'morn', 'lord', 'turnin', 'poor', 'lost', 'soul', 'around', 'hallelujah', 'bound', 'love', 'feel', 'bass', 'hit', 'hook', 'guy', 'get', 'girl', 'end', 'book', 'babi', 'might', 'last', 'time', 'get', 'lay', 'caus', 'cant', 'love', 'hometown', 'got', 'wild', 'eye', 'wasnt', 'born', 'im', 'ga', 'station', 'cup', 'coffe', 'mornin', 'need', 'hous', 'hill', 'girl', 'em', 'hang', 'onto', 'word', 'til', 'avenu', 'help', 'forget', 'em', 'caus', 'love', 'california', 'sunset', 'love', 'twentydollar', 'sundress', 'hate', 'load', 'car', 'got', 'key', 'girl', 'hate', 'even', 'your', 'leavin', 'caus', 'love', 'feel', 'bass', 'hit', 'hook', 'guy', 'get', 'girl', 'end', 'book', 'aint', 'guess', 'ill', 'see', 'around', 'caus', 'cant', 'love', 'hometown', 'love', 'hometown', 'love', 'hometown', 'love', 'babi', 'love', 'more2emb']",[],False,"{'neg': 0.08, 'neu': 0.596, 'pos': 0.324, 'compound': 0.9972}",0.08,0.596,0.324,0.9972
155,243,43,Anyone,Justin Bieber,Top Songs of 2021: Canada,"['danc', 'diamond', 'see', 'breath', 'cold', 'sleep', 'silenc', 'come', 'kiss', 'silver', 'gold', 'say', 'wont', 'lose', 'cant', 'predict', 'futur', 'hold', 'never', 'let', 'go', 'ever', 'move', 'without', 'need', 'make', 'sure', 'know', 'one', 'ill', 'ever', 'love', 'got', 'ta', 'tell', 'ya', 'got', 'ta', 'tell', 'ya', 'anyon', 'got', 'ta', 'tell', 'ya', 'got', 'ta', 'tell', 'ya', 'lookin', 'back', 'life', 'your', 'good', 'ive', 'ever', 'done', 'ever', 'done', 'anyon', 'anyon', 'anyon', 'forev', 'enough', 'time', 'oh', 'love', 'way', 'want', 'love', 'way', 'want', 'caus', 'everi', 'mornin', 'ill', 'find', 'oh', 'fear', 'day', 'dont', 'say', 'wont', 'lose', 'cant', 'predict', 'futur', 'caus', 'certain', 'thing', 'control', 'ever', 'move', 'without', 'need', 'make', 'sure', 'know', 'might', 'also', 'one', 'ill', 'ever', 'love', 'one', 'got', 'ta', 'tell', 'ya', 'got', 'ta', 'tell', 'ya', 'anyon', 'got', 'ta', 'tell', 'ya', 'got', 'ta', 'tell', 'ya', 'lookin', 'back', 'life', 'your', 'good', 'ive', 'ever', 'done', 'ive', 'ever', 'done', 'anyon', 'anyon', 'anyon', 'ohohohoh', 'anyon', 'ohohoh', 'woah', 'one', 'ill', 'ever', 'love', 'got', 'ta', 'tell', 'ya', 'got', 'ta', 'tell', 'ya', 'ohohohoh', 'anyon', 'got', 'ta', 'tell', 'ya', 'got', 'ta', 'tell', 'ya', 'lookin', 'back', 'life', 'your', 'good', 'ive', 'ever', 'done', 'ever', 'done', 'oh', 'anyone35emb']",[],False,"{'neg': 0.085, 'neu': 0.709, 'pos': 0.206, 'compound': 0.9771}",0.085,0.709,0.206,0.9771
156,245,45,West Coast (feat. Quinn XCII),DVBBS,Top Songs of 2021: Canada,"['new', 'music', 'friday', '101620', 'benni', 'blanco', 'justin', 'bieber', 'feat', 'jhen', 'aiko', 'mustard', 'ty', 'dolla', 'ign', 'jame', 'blake', 'lie', 'tate', 'mcrae', 'fake', 'lauv', 'whole', 'lotta', 'choppa', 'remix', 'sada', 'babi', 'hate', 'way', 'feat', 'blackbear', 'geazi', 'togeth', 'beabadoobe', 'let', 'love', 'woman', 'lana', 'del', 'rey', 'pardon', 'feat', 'lil', 'babi', 'ti', 'legend', 'benni', 'butcher', 'chasingdemo', 'nf', 'prate', 'alaina', 'castillo', 'eye', 'feat', 'kenni', 'g', 'remix', 'weeknd', 'meet', 'feat', 'foogiano', 'mulatto', 'gucci', 'mane', 'leon', 'bridg', 'cant', 'put', 'hand', 'fate', 'feat', 'rapsodi', 'corda', 'chika', 'busta', 'rhyme', 'stevi', 'wonder', 'channel', 'tre', 'emot', 'orang', 'want', 'u', 'around', 'feat', 'ruel', 'omar', 'apollo', 'way', 'sha', 'im', 'okay', 'though', 'sara', 'kay', 'command', 'chief', 'demi', 'lovato', 'matter', 'sasha', 'sloan', 'mean', 'bankrol', 'rich', 'kid', 'dan', 'la', 'hess', 'lou', 'yakuza', 'time', 'make', 'human', 'king', 'princess', 'tequila', 'lemonad', 'merci', 'merci', 'queloqu', 'feat', 'paloma', 'mami', 'major', 'lazer', 'your', 'mine', 'still', 'feat', 'drake', 'yung', 'bleu', 'persian', 'rug', 'partynextdoor', 'moniqu', 'danileigh', 'natur', 'beast', 'feat', 'portug', 'man', 'last', 'art', 'dodgr', 'black', 'thought', 'get', 'back', 'pearl', 'jam', 'never', 'get', 'old', 'russel', 'dickerson', 'crazi', 'kelli', 'rowland', 'sharpen', 'cavetown', 'trigger', 'love', 'jawni', 'billet', 'azul', 'j', 'balvin', 'kevvo', 'bet', 'uncut', 'feat', 'chanc', 'rapper', 'smino', 'madeintyo', 'drumdown', 'mambo', 'feat', 'jasiah', 'whethan', 'got', 'feat', 'kiddo', 'robin', 'schulz', 'choke', 'royal', 'serpent', 'murda', 'preme', 'love', 'languag', 'queen', 'naija', 'diamond', 'choker', 'lil', 'gnar', 'unfold', 'rostam', 'dont', 'mind', 'sturgil', 'simpson', 'time', 'onlin', 'nightli', 'swing', 'cxloe', 'boon', 'chang', 'tsha', 'self', 'care', 'coin', 'loui', 'child', 'happi', 'littl', 'mix', 'made', 'feat', 'pink', 'sweat', 'sophia', 'messa', 'satisfaccin', 'arcangel', 'make', 'wish', 'birthday', 'song', 'nct', 'u', 'breakin', 'u', 'tm88', 'solid', 'feat', '42', 'dugg', 'yella', 'beezi', 'show', 'got', 'feat', 'ot', 'genasi', 'lil', 'keed', 'king', 'alfr', 'idk', 'cant', 'let', 'go', 'stefflon', 'take', 'away', 'feat', 'earthgang', 'sinead', 'harnett', 'airpod', 'astrid', 'overwhelm', 'harri', 'hudson', 'afterthought', 'renforshort', 'sippi', 'cup', 'mazi', 'lemon', 'local', 'nativ', 'who', 'gon', 'na', 'stop', 'feat', 'weird', 'al', 'yankov', 'portug', 'man', 'spa', 'icona', 'pop', 'never', 'young', 'nudi', 'way', 'soft', 'melii', 'bloodrush', 'andrew', 'broder', 'wild', 'child', 'tom', 'morello', 'strut', 'wish', 'noisi', 'silver', 'spring', 'feat', 'gail', 'ann', 'dorsey', 'matt', 'berning', 'search', 'light', 'vh', 'collect', 'baddi', 'dylan', 'dakota', 'bhad', 'bhabi', 'keep', 'move', 'statik', 'selektah', 'keep', 'distanc', 'ameer', 'vann', 'west', 'coast', 'feat', 'quinn', 'xcii', 'dvbb', 'lose', 'jordan', 'davi', 'memori', 'dont', 'mess', 'lee', 'brice', 'help', 'feat', 'renc', 'sarah', 'barrio', 'devil', 'know', 'jacob', 'bank', 'psycho', 'crimson', 'soundtrack', 'beam', 'sucio', 'lento', 'mariah', 'angeliq', 'would', 'vamp', 'guess', 'im', 'liar', 'sofia', 'carson', 'high', 'malia', 'civetz', 'dont', 'lose', 'hope', 'cochren', 'co', 'look', 'matt', 'stell', 'want', 'love', 'mipso', 'break', 'inhal', 'birthday', 'tyfontain', 'scare', 'kemb', 'x', 'gold', 'claud', 'stop', 'buy', 'diamond', 'yde', 'blame', 'pari', 'hiltonemb']",[],False,"{'neg': 0.095, 'neu': 0.794, 'pos': 0.111, 'compound': 0.7562}",0.095,0.794,0.111,0.7562
157,246,46,The Business,Tiësto,Top Songs of 2021: Canada,"['busi', 'let', 'get', 'let', 'get', 'busi', 'give', 'one', 'night', 'one', 'night', 'get', 'weve', 'million', 'million', 'night', 'let', 'get', 'let', 'get', 'busi', 'mama', 'pleas', 'dont', 'worri', 'bout', 'caus', 'im', 'let', 'heart', 'speak', 'friend', 'keep', 'tell', 'leav', 'let', 'get', 'let', 'get', 'busi', 'let', 'get', 'let', 'get', 'busi', 'give', 'on', 'night', 'one', 'night', 'gt', 'weve', 'million', 'million', 'night', 'let', 'get', 'let', 'get', 'busi', 'let', 'get', 'let', 'get', 'busi', 'give', 'one', 'night', 'one', 'night', 'get', 'weve', 'million', 'million', 'night', 'let', 'get', 'let', 'get', 'busi', 'back', 'forth', 'back', 'forth', 'bullshit', 'know', 'said', 'dont', 'mean', 'sinc', 'attent', 'might', 'hurt', 'hear', 'might', 'also', 'ooh', 'dream', 'dont', 'ever', 'fall', 'away', 'cant', 'live', 'em', 'stay', 'cant', 'anoth', 'day', 'let', 'get', 'let', 'get', 'busi', 'let', 'get', 'let', 'get', 'busi', 'give', 'one', 'night', 'one', 'night', 'get', 'weve', 'million', 'million', 'night', 'let', 'get', 'let', 'get', 'busi', 'let', 'get', 'let', 'get', 'busi', 'give', 'one', 'night', 'one', 'night', 'get', 'weve', 'million', 'million', 'night', 'let', 'get', 'let', 'get', 'busi', 'ooh']",[],False,"{'neg': 0.044, 'neu': 0.912, 'pos': 0.044, 'compound': -0.2263}",0.044,0.912,0.044,-0.2263
158,247,47,Wasted On You,Morgan Wallen,Top Songs of 2021: Canada,"['wast', 'dont', 'alway', 'wake', 'mornin', 'pour', 'strong', 'one', 'although', 'get', 'lone', 'memori', 'get', 'burnin', 'lean', 'back', 'bourbon', 'sure', 'hell', 'cant', 'keep', 'leanin', 'look', 'im', 'learnin', 'hard', 'way', 'fault', 'drop', 'ball', 'your', 'gone', 'im', 'gone', 'three', 'sheet', 'wind', 'thinkin', 'bout', 'ive', 'wast', 'time', 'money', 'sorri', 'dont', 'owe', 'honey', 'mile', 'chevi', 'prayer', 'pew', 'day', 'spent', 'wast', 'wast', 'swore', 'one', 'differ', 'heart', 'wouldnt', 'listen', 'head', 'boot', 'feet', 'look', 'im', 'learn', 'hard', 'way', 'that', 'ive', 'wast', 'might', 'also', 'time', 'money', 'sorri', 'dont', 'owe', 'honey', 'mile', 'chevi', 'prayer', 'pew', 'day', 'spent', 'wast', 'wast', 'pile', 'stuff', 'that', 'pack', 'back', 'right', 'flame', 'match', 'wast', 'wast', 'wast', 'wast', 'wast', 'time', 'money', 'sorri', 'dont', 'owe', 'honey', 'mile', 'chevi', 'prayer', 'pew', 'day', 'spent', 'wast', 'wast', 'wast', 'wast', 'you16emb']",[],False,"{'neg': 0.11, 'neu': 0.847, 'pos': 0.043, 'compound': -0.7717}",0.11,0.847,0.043,-0.7717
159,248,48,Someone You Loved,Lewis Capaldi,Top Songs of 2021: Canada,"['love', 'im', 'go', 'time', 'fear', 'there', 'one', 'save', 'noth', 'realli', 'got', 'way', 'drive', 'crazi', 'need', 'somebodi', 'hear', 'somebodi', 'know', 'somebodi', 'somebodi', 'hold', 'easi', 'say', 'never', 'guess', 'kinda', 'way', 'numb', 'pain', 'day', 'bleed', 'nightfal', 'your', 'get', 'let', 'guard', 'pull', 'rug', 'get', 'kinda', 'use', 'someon', 'love', 'im', 'go', 'time', 'fear', 'there', 'one', 'turn', 'noth', 'way', 'love', 'got', 'sleep', 'without', 'need', 'somebodi', 'know', 'somebodi', 'hear', 'somebodi', 'know', 'feel', 'easi', 'say', 'never', 'guess', 'kinda', 'way', 'help', 'escap', 'day', 'bleed', 'nightfal', 'your', 'get', 'let', 'guard', 'pull', 'rug', 'get', 'kinda', 'use', 'someon', 'love', 'might', 'also', 'tend', 'close', 'eye', 'hurt', 'sometim', 'fall', 'arm', 'ill', 'safe', 'sound', 'till', 'come', 'back', 'around', 'day', 'bleed', 'nightfal', 'your', 'get', 'let', 'guard', 'pull', 'rug', 'get', 'kinda', 'use', 'someon', 'love', 'day', 'bleed', 'nightfal', 'your', 'get', 'let', 'guard', 'pull', 'rug', 'get', 'kinda', 'use', 'someon', 'love', 'let', 'guard', 'pull', 'rug', 'get', 'kinda', 'use', 'someon', 'loved168emb']",[],False,"{'neg': 0.101, 'neu': 0.708, 'pos': 0.191, 'compound': 0.9582}",0.101,0.708,0.191,0.9582
160,249,49,Breaking Me,"Topic, A7S",Top Songs of 2021: Canada,"['lalalala', 'lalalala', 'call', 'wan', 'na', 'ill', 'wan', 'na', 'ive', 'thousand', 'time', 'eheh', 'fallin', 'anoth', 'dont', 'even', 'bother', 'could', 'life', 'tell', 'wan', 'na', 'caus', 'got', 'feelin', 'wan', 'na', 'hear', 'say', 'caus', 'cant', 'believ', 'everi', 'touch', 'ive', 'start', 'dreamin', 'guess', 'heaven', 'far', 'away', 'ill', 'singin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'im', 'right', 'dancin', 'around', 'rhythm', 'rhythm', 'play', 'your', 'breakin', 'heart', 'know', 'cant', 'get', 'system', 'right', 'start', 'play', 'heart', 'ill', 'singin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'might', 'also', 'whatev', 'ill', 'forev', 'spinnin', 'round', 'insid', 'room', 'eheh', 'wont', 'come', 'im', 'sucker', 'ya', 'wishin', 'well', 'soon', 'tell', 'wan', 'na', 'caus', 'got', 'feelin', 'wan', 'na', 'hear', 'say', 'caus', 'cant', 'believ', 'everi', 'touch', 'ive', 'start', 'dreamin', 'guess', 'heaven', 'far', 'away', 'ill', 'singin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'im', 'right', 'dancin', 'around', 'rhythm', 'rhythm', 'play', 'your', 'breakin', 'heart', 'know', 'cant', 'get', 'system', 'right', 'start', 'play', 'heart', 'ill', 'singin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'lalalala', 'lalalala', 'your', 'breakin', 'me22emb']",[],False,"{'neg': 0.08, 'neu': 0.811, 'pos': 0.11, 'compound': 0.6499}",0.08,0.811,0.11,0.6499
161,250,50,Somebody’s Problem,Morgan Wallen,Top Songs of 2021: Canada,"['somebodi', 'problem', 'bama', 'red', '4runner', 'pull', 'parti', '30a', 'sticker', 'back', 'windshield', 'twoton', 'tank', 'top', 'slippin', 'shoulder', 'kinda', 'girl', 'step', 'world', 'stand', 'still', 'ooh', 'know', 'goin', 'alreadi', 'know', 'she', 'somebodi', 'problem', 'somebodi', 'goodby', 'somebodi', 'last', 'call', 'number', 'cant', 'find', 'somebodi', 'best', 'day', 'somebodi', 'worst', 'night', 'somebodi', 'reason', 'leavin', 'porch', 'light', 'thinkin', 'bout', 'tan', 'line', 'im', 'thinkin', 'damn', 'id', 'love', 'drown', 'heartbreak', 'blue', 'eye', 'sh', 'somebodi', 'problem', 'somebodi', 'problm', 'mine', 'mine', 'kinda', 'girl', 'youv', 'cant', 'stand', 'lose', 'kinda', 'girl', 'friend', 'tell', 'dont', 'f', 'kinda', 'girl', 'goe', 'tryin', 'get', 'number', 'slidin', 'summer', 'talkin', 'bout', 'love', 'might', 'also', 'ooh', 'think', 'im', 'likin', 'goin', 'id', 'tri', 'somebodi', 'problem', 'somebodi', 'goodby', 'somebodi', 'last', 'call', 'number', 'cant', 'find', 'somebodi', 'best', 'day', 'somebodi', 'worst', 'night', 'somebodi', 'reason', 'leavin', 'porch', 'light', 'thinkin', 'bout', 'tan', 'line', 'im', 'thinkin', 'damn', 'id', 'love', 'drown', 'heartbreak', 'blue', 'eye', 'she', 'somebodi', 'problem', 'somebodi', 'problem', 'mine', 'mine', 'oh', 'hey', 'babi', 'dont', 'keep', 'wishin', 'oh', 'let', 'get', 'fixin', 'somebodi', 'problem', 'somebodi', 'goodby', 'somebodi', 'last', 'call', 'number', 'cant', 'find', 'somebodi', 'best', 'day', 'somebodi', 'worst', 'night', 'somebodi', 'reason', 'leavin', 'porch', 'light', 'thinkin', 'bout', 'tan', 'line', 'im', 'thinkin', 'damn', 'id', 'love', 'drown', 'heartbreak', 'blue', 'eye', 'she', 'somebodi', 'problem', 'somebodi', 'problem', 'mine', 'mine', 'mine', 'mine3emb']",[],False,"{'neg': 0.291, 'neu': 0.6, 'pos': 0.109, 'compound': -0.9939}",0.291,0.6,0.109,-0.9939
162,251,51,Up,Cardi B,Top Songs of 2021: Canada,"['ayi', 'uh', 'look', 'fire', 'upon', 'time', 'man', 'heard', 'ugli', 'came', 'bitch', 'nigga', 'wan', 'na', 'fuck', 'said', 'face', 'bomb', 'ass', 'tight', 'rack', 'stack', 'shaq', 'height', 'jewelri', 'flashlight', 'lit', 'sinc', 'last', 'night', 'hit', 'good', 'good', 'make', 'nigga', 'act', 'right', 'broke', 'boy', 'dont', 'deserv', 'pussi', 'know', 'that', 'right', 'big', 'bag', 'bussin', 'bentley', 'bentayga', 'man', 'balenciaga', 'bardi', 'back', 'bitch', 'fuck', 'big', 'bag', 'bussin', 'bentley', 'bentayga', 'man', 'birkin', 'bag', 'bardi', 'back', 'bitch', 'fuck', 'stuck', 'stuck', 'huh', 'ayi', 'stuck', 'huh', 'stuck', 'huh', 'woo', 'might', 'also', 'could', 'make', 'parti', 'hot', 'could', 'make', 'bodi', 'rock', 'bitch', 'say', 'fuckin', 'chanc', 'probabl', 'dick', 'youd', 'probabl', 'lick', 'lollipop', 'hoe', 'speakin', 'capenes', 'hit', 'em', 'karat', 'chop', 'im', 'forev', 'poppin', 'shit', 'pullin', 'droppin', 'shit', 'got', 'ta', 'argu', 'caus', 'nigga', 'love', 'toxic', 'bitch', 'nigga', 'playin', 'got', 'ta', 'make', 'em', 'understand', 'aint', 'ring', 'finger', 'aint', 'goin', 'gram', 'said', 'face', 'bomb', 'ass', 'tight', 'rack', 'stack', 'shaq', 'height', 'jewelri', 'flashlight', 'huh', 'lit', 'sinc', 'last', 'night', 'woo', 'hit', 'good', 'good', 'make', 'nigga', 'act', 'right', 'ah', 'broke', 'boy', 'dont', 'deserv', 'pussi', 'know', 'that', 'right', 'big', 'bag', 'bussin', 'bentley', 'bentayga', 'man', 'balenciaga', 'bardi', 'back', 'bitch', 'fuck', 'woo', 'big', 'bag', 'bussin', 'bentley', 'bentayga', 'man', 'birkin', 'bag', 'bardi', 'back', 'bitch', 'fuck', 'stuck', 'stuck', 'huh', 'ayi', 'stuck', 'stuck', 'huh', 'ayi', 'bitch', 'aint', 'fuckin', 'see', 'dirtyass', 'dustyass', 'bitch', 'got', 'pink', 'eye', 'bitch', 'want', 'smoke', 'bring', 'doorstep', 'tell', 'bitch', 'back', 'back', 'breath', 'smell', 'hors', 'sex', 'ha', 'put', 'never', 'wont', 'tat', 'ass', 'caus', 'realli', 'pain', 'ah', 'nut', 'butt', 'said', 'im', 'glad', 'came', 'nigga', 'twin', 'would', 'let', 'em', 'run', 'train', 'skrrt', 'big', 'bag', 'bussin', 'bentley', 'bentayga', 'man', 'balenciaga', 'bardi', 'back', 'bitch', 'fuck', 'woo', 'big', 'bag', 'bussin', 'bentley', 'bentayga', 'man', 'birkin', 'bag', 'bardi', 'back', 'bitch', 'fuck', 'ooh', 'stuck', 'stuck', 'huh', 'woo', 'stuck', 'woo', 'stuck', 'huh', 'look', 'got', 'ta', 'play', 'safe', 'huh', 'face', 'case', 'hahaha181emb']",[],False,"{'neg': 0.334, 'neu': 0.553, 'pos': 0.113, 'compound': -0.9981}",0.334,0.553,0.113,-0.9981
163,257,57,Good Days,SZA,Top Songs of 2021: Canada,"['day', 'good', 'day', 'mind', 'safe', 'take', 'step', 'get', 'air', 'let', 'yo', 'edg', 'soon', 'spoke', 'heavi', 'mind', 'get', 'heck', 'need', 'rest', 'got', 'bum', 'babi', 'babi', 'babe', 'ive', 'empti', 'mind', 'shit', 'tri', 'keep', 'losin', 'rest', 'worri', 'wast', 'best', 'babe', 'dont', 'care', 'said', 'tryna', 'nuisanc', 'urgent', 'tryna', 'make', 'sens', 'loos', 'chang', 'got', 'war', 'mind', 'got', 'ta', 'let', 'go', 'weight', 'cant', 'keep', 'what', 'holdin', 'choos', 'watch', 'world', 'break', 'front', 'ill', 'await', 'armor', 'fate', 'smile', 'still', 'wan', 'na', 'tri', 'still', 'believ', 'good', 'day', 'good', 'day', 'alway', 'alway', 'insid', 'alway', 'mind', 'alway', 'mind', 'mind', 'good', 'day', 'live', 'mind', 'might', 'also', 'tell', 'im', 'fear', 'limit', 'disappear', 'let', 'feelin', 'feelin', 'jericho', 'feelin', 'job', 'lost', 'shit', 'got', 'ta', 'hold', 'cross', 'bear', 'alon', 'ooh', 'play', 'dip', 'way', 'kill', 'mood', 'know', 'shit', 'cant', 'groov', 'bababi', 'heavi', 'empti', 'mind', 'shit', 'got', 'ta', 'keep', 'losin', 'rest', 'rest', 'still', 'worri', 'wast', 'best', 'babe', 'dont', 'care', 'said', 'tryna', 'nuisanc', 'urgent', 'urgent', 'tryna', 'make', 'sens', 'loos', 'chang', 'got', 'war', 'mind', 'mind', 'got', 'ta', 'let', 'go', 'weight', 'cant', 'keep', 'what', 'holdin', 'choos', 'watch', 'world', 'break', 'front', 'ill', 'await', 'armor', 'fate', 'smile', 'still', 'wan', 'na', 'tri', 'still', 'believ', 'good', 'day', 'good', 'day', 'alway', 'good', 'day', 'mind', 'good', 'day', 'mind', 'sunni', 'insid', 'alway', 'mind', 'alway', 'mind', 'mind', 'good', 'day', 'live', 'mind', 'got', 'ta', 'get', 'right', 'tryna', 'free', 'mind', 'end', 'world', 'dont', 'miss', 'ex', 'dont', 'miss', 'text', 'choos', 'respond', 'dont', 'regret', 'pretend', 'shit', 'never', 'happen', 'half', 'us', 'layin', 'wast', 'youth', 'present', 'nana', 'nana', 'nana', 'na', 'half', 'us', 'chasin', 'fountain', 'youth', 'present', 'alway', 'mind', 'alway', 'mind', 'mind', 'youv', 'make', 'feel', 'im', 'alway', 'mind', 'alway', 'mind', 'mind183emb']",[],False,"{'neg': 0.149, 'neu': 0.658, 'pos': 0.192, 'compound': 0.7236}",0.149,0.658,0.192,0.7236
